datetime,location,door_status
2017-05-12 20:04:47,Georgetown,closed
2017-05-12 20:05:26,Georgetown,opened
2017-05-12 20:05:31,Georgetown,closed
2017-05-12 20:05:46,Georgetown,opened
2017-05-12 20:05:51,Georgetown,closed
2017-05-12 20:05:57,Georgetown,opened
2017-05-12 20:06:02,Georgetown,closed
2017-05-12 20:06:23,Georgetown,opened
2017-05-12 20:06:27,Georgetown,closed
2017-05-12 20:07:09,Georgetown,opened
2017-05-12 20:07:22,Georgetown,closed
2017-05-12 20:07:44,Georgetown,opened
2017-05-12 20:07:54,Georgetown,closed
2017-05-12 20:08:02,Georgetown,opened
2017-05-12 20:08:06,Georgetown,closed
2017-05-12 20:09:30,Georgetown,opened
2017-05-12 20:09:35,Georgetown,closed
2017-05-12 20:12:20,Georgetown,opened
2017-05-12 20:12:26,Georgetown,closed
2017-05-12 20:12:43,Georgetown,opened
2017-05-12 20:12:50,Georgetown,closed
2017-05-12 20:13:54,Georgetown,opened
2017-05-12 20:13:59,Georgetown,closed
2017-05-12 20:14:23,Georgetown,opened
2017-05-12 20:14:28,Georgetown,closed
2017-05-12 20:16:17,Georgetown,opened
2017-05-12 20:16:21,Georgetown,closed
2017-05-12 21:23:29,Georgetown,opened
2017-05-12 21:23:35,Georgetown,closed
2017-05-12 21:23:56,Georgetown,opened
2017-05-12 21:24:02,Georgetown,closed
2017-05-12 21:24:09,Georgetown,opened
2017-05-12 21:24:21,Georgetown,closed
2017-05-12 21:24:28,Georgetown,opened
2017-05-12 21:24:35,Georgetown,closed
2017-05-12 21:24:39,Georgetown,opened
2017-05-12 21:24:45,Georgetown,closed
2017-05-12 21:25:02,Georgetown,opened
2017-05-12 21:25:16,Georgetown,closed
2017-05-12 21:25:22,Georgetown,opened
2017-05-12 21:25:28,Georgetown,closed
2017-05-12 21:26:33,Georgetown,opened
2017-05-12 21:26:38,Georgetown,closed
2017-05-12 21:27:41,Georgetown,opened
2017-05-12 21:27:48,Georgetown,closed
2017-05-12 21:29:10,Georgetown,opened
2017-05-12 21:29:18,Georgetown,closed
2017-05-13 08:58:01,Georgetown,opened
2017-05-13 08:58:10,Georgetown,closed
2017-05-13 08:58:11,Georgetown,opened
2017-05-13 08:58:16,Georgetown,closed
2017-05-13 08:58:22,Georgetown,opened
2017-05-13 08:58:25,Georgetown,closed
2017-05-13 08:59:25,Georgetown,opened
2017-05-13 08:59:29,Georgetown,closed
2017-05-13 08:59:30,Georgetown,opened
2017-05-13 08:59:34,Georgetown,closed
2017-05-13 09:00:04,Georgetown,opened
2017-05-13 09:00:05,Georgetown,closed
2017-05-13 09:00:08,Georgetown,opened
2017-05-13 09:00:19,Georgetown,closed
2017-05-13 09:00:43,Georgetown,opened
2017-05-13 09:00:44,Georgetown,closed
2017-05-13 09:00:46,Georgetown,opened
2017-05-13 09:00:47,Georgetown,closed
2017-05-13 09:00:47,Georgetown,opened
2017-05-13 09:00:48,Georgetown,closed
2017-05-13 09:00:49,Georgetown,opened
2017-05-13 09:00:50,Georgetown,closed
2017-05-13 09:00:51,Georgetown,opened
2017-05-13 09:00:51,Georgetown,closed
2017-05-13 09:00:54,Georgetown,opened
2017-05-13 09:00:54,Georgetown,closed
2017-05-13 09:00:57,Georgetown,opened
2017-05-13 09:00:57,Georgetown,closed
2017-05-13 09:01:05,Georgetown,opened
2017-05-13 09:01:11,Georgetown,closed
2017-05-13 09:01:36,Georgetown,opened
2017-05-13 09:01:41,Georgetown,closed
2017-05-13 09:01:42,Georgetown,opened
2017-05-13 09:01:42,Georgetown,closed
2017-05-13 09:01:44,Georgetown,opened
2017-05-13 09:01:44,Georgetown,closed
2017-05-13 09:01:47,Georgetown,opened
2017-05-13 09:01:48,Georgetown,closed
2017-05-13 09:01:48,Georgetown,opened
2017-05-13 09:01:49,Georgetown,closed
2017-05-13 09:01:49,Georgetown,opened
2017-05-13 09:01:50,Georgetown,closed
2017-05-13 09:01:51,Georgetown,opened
2017-05-13 09:01:51,Georgetown,closed
2017-05-13 09:01:54,Georgetown,opened
2017-05-13 09:01:54,Georgetown,closed
2017-05-13 09:01:55,Georgetown,opened
2017-05-13 09:01:55,Georgetown,closed
2017-05-13 09:01:56,Georgetown,opened
2017-05-13 09:01:56,Georgetown,closed
2017-05-13 09:01:57,Georgetown,opened
2017-05-13 09:01:58,Georgetown,closed
2017-05-13 09:01:58,Georgetown,opened
2017-05-13 09:02:04,Georgetown,closed
2017-05-13 09:02:04,Georgetown,opened
2017-05-13 09:02:05,Georgetown,closed
2017-05-13 09:02:10,Georgetown,opened
2017-05-13 09:02:15,Georgetown,closed
2017-05-13 09:02:16,Georgetown,opened
2017-05-13 09:02:16,Georgetown,closed
2017-05-13 09:02:25,Georgetown,opened
2017-05-13 09:02:25,Georgetown,closed
2017-05-13 09:02:40,Georgetown,opened
2017-05-13 09:02:40,Georgetown,closed
2017-05-13 09:02:46,Georgetown,opened
2017-05-13 09:02:49,Georgetown,closed
2017-05-13 09:02:50,Georgetown,opened
2017-05-13 09:02:51,Georgetown,closed
2017-05-13 09:02:51,Georgetown,opened
2017-05-13 09:02:52,Georgetown,closed
2017-05-13 09:02:52,Georgetown,opened
2017-05-13 09:02:53,Georgetown,closed
2017-05-13 09:02:54,Georgetown,opened
2017-05-13 09:02:54,Georgetown,closed
2017-05-13 09:02:55,Georgetown,opened
2017-05-13 09:02:55,Georgetown,closed
2017-05-13 09:02:56,Georgetown,opened
2017-05-13 09:02:56,Georgetown,closed
2017-05-13 09:02:58,Georgetown,opened
2017-05-13 09:02:59,Georgetown,closed
2017-05-13 09:03:00,Georgetown,opened
2017-05-13 09:03:00,Georgetown,closed
2017-05-13 09:03:02,Georgetown,opened
2017-05-13 09:03:03,Georgetown,closed
2017-05-13 09:03:04,Georgetown,opened
2017-05-13 09:03:04,Georgetown,closed
2017-05-13 09:03:05,Georgetown,opened
2017-05-13 09:03:06,Georgetown,closed
2017-05-13 09:03:06,Georgetown,opened
2017-05-13 09:03:07,Georgetown,closed
2017-05-13 09:03:07,Georgetown,opened
2017-05-13 09:03:08,Georgetown,closed
2017-05-13 09:03:09,Georgetown,opened
2017-05-13 09:03:09,Georgetown,closed
2017-05-13 09:03:10,Georgetown,opened
2017-05-13 09:03:10,Georgetown,closed
2017-05-13 09:03:11,Georgetown,opened
2017-05-13 09:03:11,Georgetown,closed
2017-05-13 09:03:12,Georgetown,opened
2017-05-13 09:03:12,Georgetown,closed
2017-05-13 09:03:13,Georgetown,opened
2017-05-13 09:03:14,Georgetown,closed
2017-05-13 09:03:14,Georgetown,opened
2017-05-13 09:03:15,Georgetown,closed
2017-05-13 09:03:15,Georgetown,opened
2017-05-13 09:03:16,Georgetown,closed
2017-05-13 09:03:17,Georgetown,opened
2017-05-13 09:03:17,Georgetown,closed
2017-05-13 09:03:19,Georgetown,opened
2017-05-13 09:03:20,Georgetown,closed
2017-05-13 09:03:21,Georgetown,opened
2017-05-13 09:03:22,Georgetown,closed
2017-05-13 09:03:22,Georgetown,opened
2017-05-13 09:03:23,Georgetown,closed
2017-05-13 09:03:23,Georgetown,opened
2017-05-13 09:03:24,Georgetown,closed
2017-05-13 09:03:24,Georgetown,opened
2017-05-13 09:03:25,Georgetown,closed
2017-05-13 09:03:26,Georgetown,opened
2017-05-13 09:03:26,Georgetown,closed
2017-05-13 09:03:27,Georgetown,opened
2017-05-13 09:03:27,Georgetown,closed
2017-05-13 09:03:28,Georgetown,opened
2017-05-13 09:03:28,Georgetown,closed
2017-05-13 09:03:29,Georgetown,opened
2017-05-13 09:03:29,Georgetown,closed
2017-05-13 09:03:30,Georgetown,opened
2017-05-13 09:03:31,Georgetown,closed
2017-05-13 09:03:32,Georgetown,opened
2017-05-13 09:03:32,Georgetown,closed
2017-05-13 09:03:33,Georgetown,opened
2017-05-13 09:03:33,Georgetown,closed
2017-05-13 09:03:35,Georgetown,opened
2017-05-13 09:03:36,Georgetown,closed
2017-05-13 09:03:36,Georgetown,opened
2017-05-13 09:03:37,Georgetown,closed
2017-05-13 09:03:37,Georgetown,opened
2017-05-13 09:03:38,Georgetown,closed
2017-05-13 09:03:39,Georgetown,opened
2017-05-13 09:03:39,Georgetown,closed
2017-05-13 09:03:40,Georgetown,opened
2017-05-13 09:03:40,Georgetown,closed
2017-05-13 09:03:41,Georgetown,opened
2017-05-13 09:03:41,Georgetown,closed
2017-05-13 09:03:42,Georgetown,opened
2017-05-13 09:03:42,Georgetown,closed
2017-05-13 09:03:43,Georgetown,opened
2017-05-13 09:03:44,Georgetown,closed
2017-05-13 09:03:44,Georgetown,opened
2017-05-13 09:03:45,Georgetown,closed
2017-05-13 09:03:46,Georgetown,opened
2017-05-13 09:03:46,Georgetown,closed
2017-05-13 09:03:47,Georgetown,opened
2017-05-13 09:03:48,Georgetown,closed
2017-05-13 09:03:48,Georgetown,opened
2017-05-13 09:03:49,Georgetown,closed
2017-05-13 09:03:50,Georgetown,opened
2017-05-13 09:03:50,Georgetown,closed
2017-05-13 09:03:51,Georgetown,opened
2017-05-13 09:03:51,Georgetown,closed
2017-05-13 09:03:52,Georgetown,opened
2017-05-13 09:03:52,Georgetown,closed
2017-05-13 09:03:53,Georgetown,opened
2017-05-13 09:03:53,Georgetown,closed
2017-05-13 09:03:54,Georgetown,opened
2017-05-13 09:03:54,Georgetown,closed
2017-05-13 09:03:55,Georgetown,opened
2017-05-13 09:03:55,Georgetown,closed
2017-05-13 09:03:56,Georgetown,opened
2017-05-13 09:03:57,Georgetown,closed
2017-05-13 09:03:58,Georgetown,opened
2017-05-13 09:03:58,Georgetown,closed
2017-05-13 09:03:59,Georgetown,opened
2017-05-13 09:04:00,Georgetown,closed
2017-05-13 09:04:00,Georgetown,opened
2017-05-13 09:04:01,Georgetown,closed
2017-05-13 09:04:02,Georgetown,opened
2017-05-13 09:04:02,Georgetown,closed
2017-05-13 09:04:03,Georgetown,opened
2017-05-13 09:04:04,Georgetown,closed
2017-05-13 09:04:05,Georgetown,opened
2017-05-13 09:04:06,Georgetown,closed
2017-05-13 09:04:06,Georgetown,opened
2017-05-13 09:04:07,Georgetown,closed
2017-05-13 09:04:07,Georgetown,opened
2017-05-13 09:04:08,Georgetown,closed
2017-05-13 09:04:09,Georgetown,opened
2017-05-13 09:04:09,Georgetown,closed
2017-05-13 09:04:10,Georgetown,opened
2017-05-13 09:04:10,Georgetown,closed
2017-05-13 09:04:11,Georgetown,opened
2017-05-13 09:04:11,Georgetown,closed
2017-05-13 09:04:13,Georgetown,opened
2017-05-13 09:04:13,Georgetown,closed
2017-05-13 09:04:14,Georgetown,opened
2017-05-13 09:04:15,Georgetown,closed
2017-05-13 09:04:15,Georgetown,opened
2017-05-13 09:04:16,Georgetown,closed
2017-05-13 09:04:17,Georgetown,opened
2017-05-13 09:04:18,Georgetown,closed
2017-05-13 09:04:18,Georgetown,opened
2017-05-13 09:04:19,Georgetown,closed
2017-05-13 09:04:19,Georgetown,opened
2017-05-13 09:04:20,Georgetown,closed
2017-05-13 09:04:20,Georgetown,opened
2017-05-13 09:04:21,Georgetown,closed
2017-05-13 09:04:22,Georgetown,opened
2017-05-13 09:04:22,Georgetown,closed
2017-05-13 09:04:23,Georgetown,opened
2017-05-13 09:04:24,Georgetown,closed
2017-05-13 09:04:25,Georgetown,opened
2017-05-13 09:04:25,Georgetown,closed
2017-05-13 09:04:26,Georgetown,opened
2017-05-13 09:04:26,Georgetown,closed
2017-05-13 09:04:28,Georgetown,opened
2017-05-13 09:04:29,Georgetown,closed
2017-05-13 09:04:29,Georgetown,opened
2017-05-13 09:04:30,Georgetown,closed
2017-05-13 09:04:31,Georgetown,opened
2017-05-13 09:04:37,Georgetown,closed
2017-05-13 09:04:38,Georgetown,opened
2017-05-13 09:04:39,Georgetown,closed
2017-05-13 09:04:40,Georgetown,opened
2017-05-13 09:04:40,Georgetown,closed
2017-05-13 09:04:41,Georgetown,opened
2017-05-13 09:04:42,Georgetown,closed
2017-05-13 09:04:43,Georgetown,opened
2017-05-13 09:04:43,Georgetown,closed
2017-05-13 09:04:44,Georgetown,opened
2017-05-13 09:04:44,Georgetown,closed
2017-05-13 09:04:45,Georgetown,opened
2017-05-13 09:04:45,Georgetown,closed
2017-05-13 09:04:46,Georgetown,opened
2017-05-13 09:04:46,Georgetown,closed
2017-05-13 09:04:47,Georgetown,opened
2017-05-13 09:04:48,Georgetown,closed
2017-05-13 09:04:48,Georgetown,opened
2017-05-13 09:04:50,Georgetown,closed
2017-05-13 09:04:51,Georgetown,opened
2017-05-13 09:04:52,Georgetown,closed
2017-05-13 09:04:52,Georgetown,opened
2017-05-13 09:04:53,Georgetown,closed
2017-05-13 09:04:54,Georgetown,opened
2017-05-13 09:04:54,Georgetown,closed
2017-05-13 09:04:55,Georgetown,opened
2017-05-13 09:04:55,Georgetown,closed
2017-05-13 09:04:56,Georgetown,opened
2017-05-13 09:04:56,Georgetown,closed
2017-05-13 09:04:57,Georgetown,opened
2017-05-13 09:04:58,Georgetown,closed
2017-05-13 09:04:58,Georgetown,opened
2017-05-13 09:04:59,Georgetown,closed
2017-05-13 09:04:59,Georgetown,opened
2017-05-13 09:05:00,Georgetown,closed
2017-05-13 09:05:00,Georgetown,opened
2017-05-13 09:05:01,Georgetown,closed
2017-05-13 09:05:01,Georgetown,opened
2017-05-13 09:05:02,Georgetown,closed
2017-05-13 09:05:02,Georgetown,opened
2017-05-13 09:05:03,Georgetown,closed
2017-05-13 09:05:04,Georgetown,opened
2017-05-13 09:05:05,Georgetown,closed
2017-05-13 09:05:05,Georgetown,opened
2017-05-13 09:05:06,Georgetown,closed
2017-05-13 09:05:06,Georgetown,opened
2017-05-13 09:05:07,Georgetown,closed
2017-05-13 09:05:07,Georgetown,opened
2017-05-13 09:05:08,Georgetown,closed
2017-05-13 09:05:09,Georgetown,opened
2017-05-13 09:05:09,Georgetown,closed
2017-05-13 09:05:10,Georgetown,opened
2017-05-13 09:05:11,Georgetown,closed
2017-05-13 09:05:12,Georgetown,opened
2017-05-13 09:05:12,Georgetown,closed
2017-05-13 09:05:13,Georgetown,opened
2017-05-13 09:05:14,Georgetown,closed
2017-05-13 09:05:14,Georgetown,opened
2017-05-13 09:05:15,Georgetown,closed
2017-05-13 09:05:15,Georgetown,opened
2017-05-13 09:05:16,Georgetown,closed
2017-05-13 09:05:16,Georgetown,opened
2017-05-13 09:05:17,Georgetown,closed
2017-05-13 09:05:17,Georgetown,opened
2017-05-13 09:05:18,Georgetown,closed
2017-05-13 09:05:19,Georgetown,opened
2017-05-13 09:05:19,Georgetown,closed
2017-05-13 09:05:20,Georgetown,opened
2017-05-13 09:05:21,Georgetown,closed
2017-05-13 09:05:22,Georgetown,opened
2017-05-13 09:05:22,Georgetown,closed
2017-05-13 09:05:23,Georgetown,opened
2017-05-13 09:05:23,Georgetown,closed
2017-05-13 09:05:24,Georgetown,opened
2017-05-13 09:05:24,Georgetown,closed
2017-05-13 09:05:25,Georgetown,opened
2017-05-13 09:05:25,Georgetown,closed
2017-05-13 09:05:26,Georgetown,opened
2017-05-13 09:05:27,Georgetown,closed
2017-05-13 09:05:27,Georgetown,opened
2017-05-13 09:05:28,Georgetown,closed
2017-05-13 09:05:28,Georgetown,opened
2017-05-13 09:05:29,Georgetown,closed
2017-05-13 09:05:29,Georgetown,opened
2017-05-13 09:05:30,Georgetown,closed
2017-05-13 09:05:30,Georgetown,opened
2017-05-13 09:05:35,Georgetown,closed
2017-05-13 09:05:36,Georgetown,opened
2017-05-13 09:05:36,Georgetown,closed
2017-05-13 09:05:37,Georgetown,opened
2017-05-13 09:05:37,Georgetown,closed
2017-05-13 09:05:38,Georgetown,opened
2017-05-13 09:05:38,Georgetown,closed
2017-05-13 09:05:39,Georgetown,opened
2017-05-13 09:05:39,Georgetown,closed
2017-05-13 09:05:40,Georgetown,opened
2017-05-13 09:05:41,Georgetown,closed
2017-05-13 09:05:41,Georgetown,opened
2017-05-13 09:05:42,Georgetown,closed
2017-05-13 09:05:43,Georgetown,opened
2017-05-13 09:05:52,Georgetown,closed
2017-05-13 09:05:53,Georgetown,opened
2017-05-13 09:05:53,Georgetown,closed
2017-05-13 09:05:54,Georgetown,opened
2017-05-13 09:05:54,Georgetown,closed
2017-05-13 09:05:55,Georgetown,opened
2017-05-13 09:05:57,Georgetown,closed
2017-05-13 09:05:58,Georgetown,opened
2017-05-13 09:05:59,Georgetown,closed
2017-05-13 09:05:59,Georgetown,opened
2017-05-13 09:06:00,Georgetown,closed
2017-05-13 09:06:05,Georgetown,opened
2017-05-13 09:06:10,Georgetown,closed
2017-05-13 09:06:11,Georgetown,opened
2017-05-13 09:06:11,Georgetown,closed
2017-05-13 09:06:12,Georgetown,opened
2017-05-13 09:06:13,Georgetown,closed
2017-05-13 09:06:13,Georgetown,opened
2017-05-13 09:06:49,Georgetown,opened
2017-05-13 09:06:50,Georgetown,closed
2017-05-13 09:06:50,Georgetown,opened
2017-05-13 09:06:51,Georgetown,closed
2017-05-13 09:06:52,Georgetown,opened
2017-05-13 09:06:52,Georgetown,closed
2017-05-13 09:06:53,Georgetown,opened
2017-05-13 09:06:53,Georgetown,closed
2017-05-13 09:06:56,Georgetown,opened
2017-05-13 09:06:56,Georgetown,closed
2017-05-13 09:06:57,Georgetown,opened
2017-05-13 09:06:57,Georgetown,closed
2017-05-13 09:06:58,Georgetown,opened
2017-05-13 09:07:44,Georgetown,opened
2017-05-13 09:07:46,Georgetown,closed
2017-05-13 09:07:47,Georgetown,opened
2017-05-13 09:07:53,Georgetown,closed
2017-05-13 09:07:54,Georgetown,opened
2017-05-13 09:07:54,Georgetown,closed
2017-05-13 09:07:55,Georgetown,opened
2017-05-13 09:07:56,Georgetown,closed
2017-05-13 09:07:59,Georgetown,opened
2017-05-13 09:07:59,Georgetown,closed
2017-05-13 09:08:00,Georgetown,opened
2017-05-13 09:08:01,Georgetown,closed
2017-05-13 09:08:01,Georgetown,opened
2017-05-13 09:08:02,Georgetown,closed
2017-05-13 09:08:02,Georgetown,opened
2017-05-13 09:08:35,Georgetown,opened
2017-05-13 09:08:36,Georgetown,closed
2017-05-13 09:08:36,Georgetown,opened
2017-05-13 09:08:37,Georgetown,closed
2017-05-13 09:08:38,Georgetown,opened
2017-05-13 09:08:38,Georgetown,closed
2017-05-13 09:08:39,Georgetown,opened
2017-05-13 09:08:40,Georgetown,closed
2017-05-13 09:08:40,Georgetown,opened
2017-05-13 09:08:41,Georgetown,closed
2017-05-13 09:08:41,Georgetown,opened
2017-05-13 09:08:42,Georgetown,closed
2017-05-13 09:08:42,Georgetown,opened
2017-05-13 09:08:43,Georgetown,closed
2017-05-13 09:08:43,Georgetown,opened
2017-05-13 09:08:44,Georgetown,closed
2017-05-13 09:08:45,Georgetown,opened
2017-05-13 09:08:45,Georgetown,closed
2017-05-13 09:08:48,Georgetown,opened
2017-05-13 09:08:48,Georgetown,closed
2017-05-13 09:18:22,Georgetown,opened
2017-05-13 09:18:27,Georgetown,closed
2017-05-13 09:43:22,Georgetown,opened
2017-05-13 09:43:27,Georgetown,closed
2017-05-13 09:58:15,Georgetown,opened
2017-05-13 09:58:30,Georgetown,closed
2017-05-13 09:58:35,Georgetown,opened
2017-05-13 09:58:39,Georgetown,closed
2017-05-13 09:58:41,Georgetown,opened
2017-05-13 09:58:46,Georgetown,closed
2017-05-13 09:59:16,Georgetown,opened
2017-05-13 09:59:20,Georgetown,closed
2017-05-13 09:59:58,Georgetown,opened
2017-05-13 10:00:04,Georgetown,closed
2017-05-13 10:00:06,Georgetown,opened
2017-05-13 10:00:12,Georgetown,closed
2017-05-13 10:00:36,Georgetown,opened
2017-05-13 10:00:40,Georgetown,closed
2017-05-13 10:01:14,Georgetown,opened
2017-05-13 10:01:20,Georgetown,closed
2017-05-13 10:01:41,Georgetown,opened
2017-05-13 10:01:45,Georgetown,closed
2017-05-13 10:01:51,Georgetown,opened
2017-05-13 10:01:57,Georgetown,closed
2017-05-13 10:02:26,Georgetown,opened
2017-05-13 10:02:31,Georgetown,closed
2017-05-13 10:02:34,Georgetown,opened
2017-05-13 10:02:41,Georgetown,closed
2017-05-13 10:02:50,Georgetown,opened
2017-05-13 10:02:57,Georgetown,closed
2017-05-13 10:03:00,Georgetown,opened
2017-05-13 10:03:06,Georgetown,closed
2017-05-13 10:03:56,Georgetown,opened
2017-05-13 10:04:01,Georgetown,closed
2017-05-13 10:04:20,Georgetown,opened
2017-05-13 10:04:24,Georgetown,closed
2017-05-13 10:06:05,Georgetown,opened
2017-05-13 10:06:10,Georgetown,closed
2017-05-13 10:06:21,Georgetown,opened
2017-05-13 10:06:27,Georgetown,closed
2017-05-13 10:06:40,Georgetown,opened
2017-05-13 10:06:45,Georgetown,closed
2017-05-13 10:07:15,Georgetown,opened
2017-05-13 10:07:18,Georgetown,closed
2017-05-13 10:07:28,Georgetown,opened
2017-05-13 10:07:31,Georgetown,closed
2017-05-13 10:07:59,Georgetown,opened
2017-05-13 10:08:03,Georgetown,closed
2017-05-13 10:43:02,Georgetown,opened
2017-05-13 10:43:07,Georgetown,closed
2017-05-13 10:44:05,Georgetown,opened
2017-05-13 10:44:10,Georgetown,closed
2017-05-13 10:45:41,Georgetown,opened
2017-05-13 10:45:46,Georgetown,closed
2017-05-13 10:46:15,Georgetown,opened
2017-05-13 10:46:19,Georgetown,closed
2017-05-13 10:48:33,Georgetown,opened
2017-05-13 10:48:37,Georgetown,closed
2017-05-13 10:52:56,Georgetown,opened
2017-05-13 10:53:01,Georgetown,closed
2017-05-13 10:58:11,Georgetown,opened
2017-05-13 10:58:15,Georgetown,closed
2017-05-13 10:58:18,Georgetown,opened
2017-05-13 10:58:23,Georgetown,closed
2017-05-13 11:00:47,Georgetown,opened
2017-05-13 11:00:52,Georgetown,closed
2017-05-13 11:01:38,Georgetown,opened
2017-05-13 11:01:43,Georgetown,closed
2017-05-13 11:22:28,Georgetown,opened
2017-05-13 11:22:33,Georgetown,closed
2017-05-13 11:25:40,Georgetown,opened
2017-05-13 11:25:43,Georgetown,closed
2017-05-13 11:27:56,Georgetown,opened
2017-05-13 11:28:02,Georgetown,closed
2017-05-13 11:28:41,Georgetown,opened
2017-05-13 11:28:47,Georgetown,closed
2017-05-13 11:30:33,Georgetown,opened
2017-05-13 11:30:39,Georgetown,closed
2017-05-13 11:32:40,Georgetown,opened
2017-05-13 11:32:45,Georgetown,closed
2017-05-13 11:32:58,Georgetown,opened
2017-05-13 11:33:04,Georgetown,closed
2017-05-13 11:34:55,Georgetown,opened
2017-05-13 11:34:59,Georgetown,closed
2017-05-13 11:37:16,Georgetown,opened
2017-05-13 11:37:20,Georgetown,closed
2017-05-13 11:42:31,Georgetown,opened
2017-05-13 11:42:40,Georgetown,closed
2017-05-13 11:43:30,Georgetown,opened
2017-05-13 11:43:35,Georgetown,closed
2017-05-13 11:43:48,Georgetown,opened
2017-05-13 11:43:53,Georgetown,closed
2017-05-13 11:44:53,Georgetown,opened
2017-05-13 11:44:58,Georgetown,closed
2017-05-13 11:45:07,Georgetown,opened
2017-05-13 11:45:12,Georgetown,closed
2017-05-13 11:46:36,Georgetown,opened
2017-05-13 11:46:41,Georgetown,closed
2017-05-13 11:48:22,Georgetown,opened
2017-05-13 11:48:26,Georgetown,closed
2017-05-13 11:48:36,Georgetown,opened
2017-05-13 11:48:42,Georgetown,closed
2017-05-13 11:49:06,Georgetown,opened
2017-05-13 11:49:11,Georgetown,closed
2017-05-13 12:09:50,Georgetown,opened
2017-05-13 12:09:54,Georgetown,closed
2017-05-13 12:10:01,Georgetown,opened
2017-05-13 12:10:14,Georgetown,closed
2017-05-13 12:10:19,Georgetown,opened
2017-05-13 12:10:27,Georgetown,closed
2017-05-13 12:10:43,Georgetown,opened
2017-05-13 12:10:56,Georgetown,closed
2017-05-13 12:11:16,Georgetown,opened
2017-05-13 12:11:25,Georgetown,closed
2017-05-13 12:11:47,Georgetown,opened
2017-05-13 13:19:09,Georgetown,closed
2017-05-13 13:20:31,Georgetown,opened
2017-05-13 13:20:40,Georgetown,closed
2017-05-13 13:23:45,Georgetown,opened
2017-05-13 13:23:49,Georgetown,closed
2017-05-13 13:35:12,Georgetown,opened
2017-05-13 13:35:15,Georgetown,closed
2017-05-13 13:38:34,Georgetown,opened
2017-05-13 13:38:37,Georgetown,closed
2017-05-13 13:41:49,Georgetown,opened
2017-05-13 13:41:53,Georgetown,closed
2017-05-13 13:48:30,Georgetown,opened
2017-05-13 13:48:34,Georgetown,closed
2017-05-13 14:12:23,Georgetown,opened
2017-05-13 14:12:27,Georgetown,closed
2017-05-13 14:16:50,Georgetown,opened
2017-05-13 14:16:55,Georgetown,closed
2017-05-13 14:32:51,Georgetown,opened
2017-05-13 14:32:56,Georgetown,closed
2017-05-13 14:33:07,Georgetown,opened
2017-05-13 14:33:10,Georgetown,closed
2017-05-13 14:33:14,Georgetown,opened
2017-05-13 14:33:26,Georgetown,closed
2017-05-13 14:33:29,Georgetown,opened
2017-05-13 14:33:35,Georgetown,closed
2017-05-13 14:33:41,Georgetown,opened
2017-05-13 14:33:51,Georgetown,closed
2017-05-13 14:33:59,Georgetown,opened
2017-05-13 14:34:01,Georgetown,closed
2017-05-13 14:34:07,Georgetown,opened
2017-05-13 14:34:17,Georgetown,closed
2017-05-13 14:35:56,Georgetown,opened
2017-05-13 14:36:03,Georgetown,closed
2017-05-13 14:36:34,Georgetown,opened
2017-05-13 14:36:38,Georgetown,closed
2017-05-13 14:36:44,Georgetown,opened
2017-05-13 14:36:50,Georgetown,closed
2017-05-13 14:37:06,Georgetown,opened
2017-05-13 14:37:11,Georgetown,closed
2017-05-13 14:37:16,Georgetown,opened
2017-05-13 14:37:21,Georgetown,closed
2017-05-13 14:37:49,Georgetown,opened
2017-05-13 14:37:53,Georgetown,closed
2017-05-13 14:38:08,Georgetown,opened
2017-05-13 14:38:14,Georgetown,closed
2017-05-13 14:39:09,Georgetown,opened
2017-05-13 14:39:15,Georgetown,closed
2017-05-13 14:40:08,Georgetown,opened
2017-05-13 14:40:15,Georgetown,closed
2017-05-13 14:40:20,Georgetown,opened
2017-05-13 14:40:27,Georgetown,closed
2017-05-13 14:40:40,Georgetown,opened
2017-05-13 14:40:45,Georgetown,closed
2017-05-13 14:41:53,Georgetown,opened
2017-05-13 14:41:57,Georgetown,closed
2017-05-13 14:42:54,Georgetown,opened
2017-05-13 14:43:00,Georgetown,closed
2017-05-13 14:43:00,Georgetown,opened
2017-05-13 14:43:06,Georgetown,closed
2017-05-13 14:45:16,Georgetown,opened
2017-05-13 14:45:22,Georgetown,closed
2017-05-13 14:48:36,Georgetown,opened
2017-05-13 14:48:41,Georgetown,closed
2017-05-13 15:37:33,Georgetown,opened
2017-05-13 15:37:38,Georgetown,closed
2017-05-13 15:38:19,Georgetown,opened
2017-05-13 15:38:24,Georgetown,closed
2017-05-13 15:40:28,Georgetown,opened
2017-05-13 15:40:33,Georgetown,closed
2017-05-13 15:41:10,Georgetown,opened
2017-05-13 15:41:15,Georgetown,closed
2017-05-13 15:45:54,Georgetown,opened
2017-05-13 15:45:58,Georgetown,closed
2017-05-13 15:46:18,Georgetown,opened
2017-05-13 15:46:22,Georgetown,closed
2017-05-13 15:48:36,Georgetown,opened
2017-05-13 15:48:42,Georgetown,closed
2017-05-13 15:51:08,Georgetown,opened
2017-05-13 15:51:13,Georgetown,closed
2017-05-13 15:54:26,Georgetown,opened
2017-05-13 15:54:29,Georgetown,closed
2017-05-13 15:57:05,Georgetown,opened
2017-05-13 15:57:08,Georgetown,closed
2017-05-13 15:59:06,Georgetown,opened
2017-05-13 15:59:11,Georgetown,closed
2017-05-13 16:05:27,Georgetown,opened
2017-05-13 16:05:33,Georgetown,closed
2017-05-13 16:05:56,Georgetown,opened
